trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
241,control,28.0,25,1,594.5999622344971,594.5978164672852,1338,1
242,control,5.0,10,1,98.95896911621094,458.93311500549316,865,1
243,control,6.0,10,1,96.17805480957031,458.8742256164551,1182,1
244,control,7.0,10,1,103.24597358703613,563.5559558868408,1434,1
245,control,8.0,10,1,197.4029541015625,556.3428401947021,1458,1
246,control,9.0,10,1,462.0859622955322,462.083101272583,1462,1
247,control,10.0,10,1,465.3198719024658,465.3167724609375,1050,1
248,control,11.0,10,1,557.5761795043945,557.5709342956543,1274,1
249,control,12.0,10,1,822.7438926696777,822.7410316467285,837,1
250,control,13.0,10,1,1944.7951316833496,1944.7882175445557,1118,1
251,control,14.0,10,1,559.002161026001,558.9959621429443,819,1
252,control,15.0,10,1,822.9198455810547,822.9179382324219,1216,1
253,control,16.0,10,1,559.5431327819824,559.5412254333496,1084,1
254,control,17.0,10,1,536.247968673706,536.2460613250732,1008,1
255,control,18.0,10,1,560.7469081878662,560.7450008392334,895,1
256,control,19.0,16,1,458.7068557739258,458.70280265808105,1118,1
257,control,20.0,10,1,656.4688682556152,656.4669609069824,986,1
258,control,21.0,10,1,1384.8459720611572,1384.8440647125244,1084,1
259,control,22.0,10,1,632.3671340942383,632.36403465271,1090,1
260,control,23.0,16,1,559.736967086792,559.7350597381592,929,1
261,control,24.0,10,0,1187.312126159668,1187.3068809509277,1333,1
262,control,25.0,10,0,930.9029579162598,930.8950901031494,1183,1
263,control,26.0,10,1,658.2138538360596,658.210039138794,1321,1
264,control,27.0,10,0,658.9150428771973,658.9140892028809,1281,1
265,control,28.0,24,1,657.2167873382568,657.2139263153076,919,1
266,control,5.0,10,1,99.54690933227539,460.59608459472656,1102,1
267,control,6.0,10,1,94.71011161804199,463.5300636291504,1439,1
268,control,7.0,10,1,103.09195518493652,460.16812324523926,1495,1
269,control,8.0,10,1,732.835054397583,732.8319549560547,1334,1
270,control,9.0,10,1,527.6319980621338,527.630090713501,1277,1
271,control,10.0,10,1,461.05217933654785,461.05003356933594,1142,1
272,control,11.0,10,1,460.75987815856934,460.7579708099365,878,1
273,control,12.0,10,1,559.8809719085693,559.8769187927246,1265,1
274,control,13.0,10,1,629.5812129974365,629.5790672302246,1497,1
275,control,14.0,10,1,529.0369987487793,529.033899307251,1384,1
276,control,15.0,10,1,625.8077621459961,625.8058547973633,1453,1
277,control,16.0,10,1,559.1490268707275,559.1442584991455,1195,1
278,control,17.0,10,1,558.9888095855713,558.9859485626221,909,1
279,control,18.0,10,1,659.4150066375732,659.4128608703613,1277,1
280,control,19.0,16,1,457.5340747833252,457.5319290161133,1013,1
281,control,20.0,10,1,528.9130210876465,528.9108753204346,862,1
282,control,21.0,10,1,625.9961128234863,625.993013381958,1419,1
